,Year,Term,Course,Section,Cross listing 1,Cross listing 2,Cross listing 3,Gender,Age,Student Status,Major ,College,Race,Ethnicity,Citizenship,Residency
163,2022,Spring,GVPT356,103,,,,Female,18.0,Undergraduate,PHILPOLIECON,ARHU,White,Hispanic No,US Citizen,Resident
164,2022,Spring,GVPT356,101,,,,Female,19.0,Undergraduate,PHILPOLIECON,ARHU,White,Hispanic No,US Citizen,Resident
165,2022,Spring,GVPT356,103,,,,Female,19.0,Undergraduate,COMM,ARHU,White,Hispanic No,US Citizen,Resident
166,2022,Spring,GVPT356,103,,,,Female,20.0,Undergraduate,AMER STUDIES,ARHU,White,Hispanic No,US Citizen,Non-Resident
167,2022,Spring,GVPT356,103,,,,Male,20.0,Undergraduate,PHILPOLIECON,ARHU,White,Hispanic No,US Citizen,Non-Resident
168,2022,Spring,GVPT356,101,,,,Male,20.0,Undergraduate,THEATRE,ARHU,White,Hispanic No,US Citizen,Resident
169,2022,Spring,GVPT356,102,,,,Male,20.0,Undergraduate,COMM,ARHU,White,Hispanic No,US Citizen,Resident
170,2022,Spring,GVPT356,101,,,,Female,21.0,Undergraduate,ENGLISH,ARHU,Asian,Hispanic No,US Citizen,Non-Resident
171,2022,Spring,GVPT356,103,,,,Male,21.0,Undergraduate,PHILPOLIECON,ARHU,White,Hispanic No,US Citizen,Resident
172,2022,Spring,GVPT356,101,,,,Female,17.0,Undergraduate,GVPT INTLREL,BSOS,Black or African American,Hispanic No,US Citizen,Resident
173,2022,Spring,GVPT356,103,,,,Male,18.0,Undergraduate,GOVT & POLIT,BSOS,Asian,Hispanic No,US Citizen,Non-Resident
174,2022,Spring,GVPT356,101,,,,Female,18.0,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,US Citizen,Non-Resident
175,2022,Spring,GVPT356,103,,,,Female,18.0,Undergraduate,ECONOMICS-BS,BSOS,White,Hispanic No,US Citizen,Non-Resident
176,2022,Spring,GVPT356,101,,,,Male,18.0,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,US Citizen,Non-Resident
177,2022,Spring,GVPT356,103,,,,Female,18.0,Undergraduate,GVPT INTLREL,BSOS,Unknown,Hispanic No,US Citizen,Resident
178,2022,Spring,GVPT356,103,,,,Female,18.0,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,US Citizen,Resident
179,2022,Spring,GVPT484,101,,,,Male,18.0,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,US Citizen,Resident
180,2022,Spring,GVPT484,103,,,,Female,19.0,Undergraduate,GOVT & POLIT,BSOS,Asian,Hispanic No,US Citizen,Non-Resident
181,2022,Spring,GVPT484,102,,,,Female,19.0,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,US Citizen,Non-Resident
182,2022,Spring,GVPT484,102,,,,Female,19.0,Undergraduate,ENV S&P-PLTC,BSOS,White,Hispanic No,US Citizen,Non-Resident
183,2022,Spring,GVPT484,103,,,,Male,19.0,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,US Citizen,Non-Resident
184,2022,Spring,GVPT484,103,,,,Male,19.0,Undergraduate,GOVT & POLIT,BSOS,American Indian or Alaska Native,Hispanic No,US Citizen,Resident
185,2022,Spring,GVPT484,101,,,,Male,19.0,Undergraduate,GVPT INTLREL,BSOS,Asian,Hispanic No,US Citizen,Resident
186,2022,Spring,GVPT484,101,,,,Female,19.0,Undergraduate,GOVT & POLIT,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
187,2022,Spring,GVPT484,101,,,,Female,19.0,Undergraduate,ECONOMICS-BS,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
188,2022,Spring,GVPT484,102,,,,Female,19.0,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,US Citizen,Resident
189,2022,Spring,GVPT484,103,,,,Female,19.0,Undergraduate,ECONOMICS,BSOS,White,Hispanic No,US Citizen,Resident
190,2022,Spring,GVPT484,102,,,,Female,20.0,Undergraduate,ENV S&P-PLTC,BSOS,White,Hispanic No,US Citizen,Non-Resident
191,2022,Spring,GVPT484,103,,,,Female,20.0,Undergraduate,HEAR+SPCH SC,BSOS,White,Hispanic No,US Citizen,Non-Resident
192,2022,Spring,GVPT484,101,,,,Male,20.0,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,US Citizen,Non-Resident
193,2022,Spring,GVPT484,102,,,,Male,20.0,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,US Citizen,Non-Resident
194,2022,Spring,GVPT484,103,,,,Male,20.0,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,US Citizen,Non-Resident
195,2022,Spring,GVPT484,101,,,,Female,20.0,Undergraduate,GOVT & POLIT,BSOS,Black or African American,Hispanic No,US Citizen,Resident
196,2022,Spring,GVPT484,101,,,,Male,20.0,Undergraduate,GOVT & POLIT,BSOS,Black or African American,Hispanic No,US Citizen,Resident
197,2022,Spring,GVPT484,102,,,,Male,20.0,Undergraduate,CRIM-JUSTICE,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
198,2022,Spring,GVPT484,103,,,,Female,20.0,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,US Citizen,Resident
199,2022,Spring,GVPT484,101,,,,Male,20.0,Undergraduate,ENV S&P-PLTC,BSOS,White,Hispanic No,US Citizen,Resident
200,2022,Spring,GVPT484,102,,,,Male,20.0,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,US Citizen,Resident
201,2022,Spring,GVPT484,101,,,,Male,21.0,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,US Citizen,Non-Resident
202,2022,Spring,GVPT484,101,,,,Male,21.0,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,US Citizen,Non-Resident
203,2022,Spring,GVPT484,101,,,,Female,21.0,Undergraduate,GOVT & POLIT,BSOS,Black or African American,Hispanic No,US Citizen,Resident
204,2022,Spring,GVPT484,102,,,,Male,21.0,Undergraduate,GOVT & POLIT,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
205,2022,Spring,GVPT484,102,,,,Male,21.0,Undergraduate,GOVT & POLIT,BSOS,Two or More,Hispanic No,US Citizen,Resident
206,2022,Spring,GVPT484,102,,,,Female,21.0,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,US Citizen,Resident
207,2022,Spring,GVPT484,101,,,,Male,21.0,Undergraduate,ENV S&P-PLTC,BSOS,White,Hispanic No,US Citizen,Resident
208,2022,Spring,GVPT484,102,,,,Male,21.0,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,US Citizen,Resident
209,2022,Spring,INST408R,102,,,,Female,23.0,Undergraduate,ENV S&P-CULT,BSOS,White,Hispanic No,US Citizen,Resident
210,2022,Spring,INST408R,102,,,,Male,24.0,Undergraduate,ECONOMICS,BSOS,White,Hispanic No,US Citizen,Resident
211,2022,Spring,INST408R,103,,,,Male,24.0,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,US Citizen,Resident
212,2022,Spring,INST408R,102,,,,Male,19.0,Undergraduate,MATHEMATICS,CMNS,White,Hispanic No,US Citizen,Non-Resident
213,2022,Spring,INST408R,102,,,,Female,20.0,Undergraduate,BIO SCI:GENB,CMNS,Asian,Hispanic No,US Citizen,Resident
214,2022,Spring,INST408R,101,,,,Male,21.0,Undergraduate,COMPUTER SCI,CMNS,White,Hispanic No,US Citizen,Resident
215,2022,Spring,INST408R,103,,,,Female,19.0,Undergraduate,ED-ELEM-PRE,EDUC,White,Hispanic No,US Citizen,Resident
216,2022,Spring,INST408R,103,,,,Male,20.0,Undergraduate,ENGR-CIVIL,ENGR,Unknown,Hispanic Unknown,US Citizen,Non-Resident
217,2022,Spring,INST408R,101,,,,Male,22.0,Undergraduate,ENGR-CIVIL,ENGR,White,Hispanic No,US Citizen,Resident
218,2022,Spring,COMM498D,102,ISRL448M,,,Male,20.0,Undergraduate,INFO SCI,INFO,Asian,Hispanic No,US Citizen,Resident
219,2022,Spring,COMM498D,102,ISRL448M,,,Female,19.0,Undergraduate,LTSC UNDECID,LTSC,White,Hispanic No,US Citizen,Resident
220,2022,Spring,COMM498D,103,ISRL448M,,,Female,19.0,Undergraduate,LTSC,LTSC,White,Hispanic No,US Citizen,Resident
221,2022,Spring,COMM498D,102,ISRL448M,,,Male,19.0,Undergraduate,LTSC,LTSC,White,Hispanic No,US Citizen,Resident
222,2022,Spring,GVPT273,102,,,,Male,20.0,Undergraduate,LTSC UNDECID,LTSC,Black or African American,Hispanic No,US Citizen,Resident
223,2022,Spring,GVPT273,101,,,,Male,20.0,Undergraduate,LTSC,LTSC,Hispanic,Hispanic Yes,US Citizen,Resident
224,2022,Spring,GVPT273,103,,,,Female,20.0,Undergraduate,LTSC UNDECID,LTSC,White,Hispanic No,US Citizen,Resident
225,2022,Spring,GVPT273,103,,,,Male,20.0,Undergraduate,LTSC UNDECID,LTSC,White,Hispanic No,US Citizen,Resident
226,2022,Spring,GVPT273,102,,,,Male,22.0,Undergraduate,LTSC UNDECID,LTSC,White,Hispanic No,US Citizen,Non-Resident
227,2022,Spring,GVPT273,102,,,,Male,23.0,Undergraduate,IAP,LTSC,Hispanic,Hispanic Yes,US Citizen,Resident
228,2022,Spring,GVPT273,103,,,,Male,23.0,Undergraduate,LTSC UNDECID,LTSC,Two or More,Hispanic No,US Citizen,Resident
229,2022,Spring,GVPT273,101,,,,Male,25.0,Undergraduate,FOR EXCH STU,SPEC,White,Hispanic No,Non US citizen,Resident
230,2022,Spring,GVPT273,102,,,,Female,20.0,Undergraduate,PUB HLTH SCI,SPHL,White,Hispanic No,US Citizen,Non-Resident
231,2022,Spring,GVPT273,103,,,,Male,19.0,Undergraduate,ACA ACH PROG,UGST,Black or African American,Hispanic No,US Citizen,Resident
232,2022,Spring,GVPT273,101,,,,Female,19.0,Undergraduate,HISTORY,ARHU,White,Hispanic No,US Citizen,Resident
233,2022,Spring,GVPT273,101,,,,Female,20.0,Undergraduate,THEATRE,ARHU,White,Hispanic No,US Citizen,Resident
234,2022,Spring,GVPT273,101,,,,Female,21.0,Undergraduate,PHILPOLIECON,ARHU,White,Hispanic No,US Citizen,Resident
235,2022,Spring,GVPT273,101,,,,Male,22.0,Undergraduate,MGMT,BMGT,Black or African American,Hispanic No,US Citizen,Resident
236,2022,Spring,GVPT273,101,,,,Female,19.0,Undergraduate,GVPT INTLREL,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
237,2022,Spring,GVPT273,101,,,,Female,19.0,Undergraduate,ANTHROPOLOGY,BSOS,Two or More,Hispanic No,US Citizen,Resident
238,2022,Spring,GVPT273,101,,,,Male,20.0,Undergraduate,ECONOMICS,BSOS,Hispanic,Hispanic Yes,Non US citizen,Non-Resident
239,2022,Spring,GVPT273,101,,,,Female,20.0,Undergraduate,GVPT INTLREL,BSOS,Asian,Hispanic No,US Citizen,Non-Resident
240,2022,Spring,GVPT273,101,,,,Female,20.0,Undergraduate,PSYCHOLOGY,BSOS,White,Hispanic No,US Citizen,Non-Resident
241,2022,Spring,GVPT273,101,,,,Male,20.0,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,US Citizen,Non-Resident
242,2022,Spring,GVPT273,101,,,,Female,20.0,Undergraduate,GOVT & POLIT,BSOS,Black or African American,Hispanic No,US Citizen,Resident
243,2022,Spring,GVPT273,101,,,,Female,20.0,Undergraduate,GVPT INTLREL,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
244,2022,Spring,GVPT273,101,,,,Male,20.0,Undergraduate,GVPT INTLREL,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
245,2022,Spring,GVPT273,101,,,,Female,21.0,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,US Citizen,Non-Resident
246,2022,Spring,GVPT273,101,,,,Female,21.0,Undergraduate,CRIM-JUSTICE,BSOS,White,Hispanic No,US Citizen,Non-Resident
247,2022,Spring,GVPT273,101,,,,Female,21.0,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,US Citizen,Resident
248,2022,Spring,GVPT273,101,,,,Male,21.0,Undergraduate,CRIM-JUSTICE,BSOS,Asian,Hispanic No,US Citizen,Resident
249,2022,Spring,GVPT273,101,,,,Female,22.0,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,US Citizen,Non-Resident
250,2022,Spring,GVPT273,101,,,,Female,27.0,Undergraduate,CRIM-JUSTICE,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
251,2022,Spring,GVPT273,101,,,,Female,21.0,Undergraduate,JOURNALISM,JOUR,White,Hispanic No,US Citizen,Resident
252,2022,Spring,GVPT273,101,,,,Male,20.0,Undergraduate,HISTORY,ARHU,White,Hispanic No,US Citizen,Non-Resident
253,2022,Spring,GVPT273,101,,,,Female,21.0,Undergraduate,COMM,ARHU,White,Hispanic No,US Citizen,Resident
254,2022,Spring,GVPT273,101,,,,Female,20.0,Undergraduate,INTNL BUSN,BMGT,White,Hispanic No,US Citizen,Non-Resident
255,2022,Spring,GVPT273,101,,,,Male,21.0,Undergraduate,MGMT,BMGT,White,Hispanic No,US Citizen,Resident
256,2022,Spring,GVPT273,101,,,,Male,21.0,Undergraduate,FINANCE,BMGT,White,Hispanic No,US Citizen,Resident
257,2022,Spring,GVPT273,101,,,,Female,20.0,Undergraduate,GOVT & POLIT,BSOS,Asian,Hispanic No,US Citizen,Resident
258,2022,Spring,GVPT273,101,,,,Female,21.0,Undergraduate,CRIM-JUSTICE,BSOS,Two or More,Hispanic No,US Citizen,Non-Resident
259,2022,Spring,GVPT273,101,,,,Female,21.0,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,US Citizen,Non-Resident
260,2022,Spring,GVPT273,101,,,,Male,21.0,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,US Citizen,Non-Resident
261,2022,Spring,GVPT273,101,,,,Male,21.0,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic Unknown,US Citizen,Non-Resident
262,2022,Spring,GVPT273,101,,,,Male,21.0,Undergraduate,GVPT INTLREL,BSOS,Asian,Hispanic No,US Citizen,Resident
263,2022,Spring,GVPT273,101,,,,Male,21.0,Undergraduate,GOVT & POLIT,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
264,2022,Spring,GVPT273,101,,,,Male,21.0,Undergraduate,GOVT & POLIT,BSOS,Unknown,Hispanic No,US Citizen,Resident
265,2022,Spring,GVPT273,101,,,,Female,21.0,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,US Citizen,Resident
266,2022,Spring,GVPT273,101,,,,Female,21.0,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,US Citizen,Resident
267,2022,Spring,GVPT273,101,,,,Female,22.0,Undergraduate,GVPT INTLREL,BSOS,Asian,Hispanic No,Non US citizen,Non-Resident
268,2022,Spring,GVPT273,101,,,,Female,22.0,Undergraduate,GVPT INTLREL,BSOS,Asian,Hispanic No,Non US citizen,Non-Resident
269,2022,Spring,GVPT273,101,,,,Male,22.0,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,US Citizen,Non-Resident
270,2022,Spring,GVPT273,101,,,,Male,22.0,Undergraduate,GVPT INTLREL,BSOS,Asian,Hispanic No,US Citizen,Resident
271,2022,Spring,GVPT273,101,,,,Male,22.0,Undergraduate,GVPT INTLREL,BSOS,Asian,Hispanic No,US Citizen,Resident
272,2022,Spring,GVPT273,101,,,,Female,22.0,Undergraduate,GVPT INTLREL,BSOS,Black or African American,Hispanic No,US Citizen,Resident
273,2022,Spring,GVPT273,101,,,,Female,22.0,Undergraduate,GVPT INTLREL,BSOS,Black or African American,Hispanic No,US Citizen,Resident
274,2022,Spring,GVPT273,101,,,,Male,22.0,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,US Citizen,Resident
275,2022,Spring,GVPT273,101,,,,Male,22.0,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,US Citizen,Resident
276,2022,Spring,GVPT273,101,,,,Male,22.0,Undergraduate,GOVT & POLIT,BSOS,Asian,Hispanic No,US Citizen,Resident
277,2022,Spring,GVPT273,101,,,,Male,31.0,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,US Citizen,Resident
278,2022,Spring,GVPT273,101,,,,Male,20.0,Undergraduate,BIO SCI:PHNB,CMNS,Asian,Hispanic No,US Citizen,Resident
279,2022,Spring,GVPT273,101,,,,Male,22.0,Undergraduate,JOURNALISM,JOUR,Unknown,Hispanic Unknown,US Citizen,Non-Resident
280,2022,Spring,GVPT273,101,,,,Female,22.0,Undergraduate,JOURNALISM,JOUR,White,Hispanic No,US Citizen,Non-Resident
281,2022,Spring,GVPT273,101,,,,Female,21.0,Undergraduate,SPANISH,ARHU,Two or More,Hispanic No,US Citizen,Resident
282,2022,Spring,GVPT273,101,,,,Female,19.0,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,US Citizen,Non-Resident
283,2022,Spring,GVPT273,101,,,,Female,19.0,Undergraduate,PSYCHOLOGY,BSOS,Asian,Hispanic No,US Citizen,Resident
284,2022,Spring,GVPT273,101,,,,Female,20.0,Undergraduate,GVPT INTLREL,BSOS,Unknown,Hispanic Unknown,US Citizen,Non-Resident
285,2022,Spring,GVPT273,101,,,,Female,20.0,Undergraduate,GVPT INTLREL,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
286,2022,Spring,GVPT273,101,,,,Female,20.0,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,US Citizen,Resident
287,2022,Spring,GVPT273,101,,,,Female,20.0,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,US Citizen,Resident
288,2022,Spring,GVPT273,101,,,,Male,20.0,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,US Citizen,Resident
289,2022,Spring,GVPT273,101,,,,Male,20.0,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,US Citizen,Resident
290,2022,Spring,GVPT273,101,,,,Female,21.0,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,US Citizen,Non-Resident
291,2022,Spring,GVPT273,101,,,,Male,21.0,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,US Citizen,Non-Resident
292,2022,Spring,GVPT273,101,,,,Male,21.0,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,US Citizen,Non-Resident
293,2022,Spring,GVPT273,101,,,,Female,21.0,Undergraduate,GVPT INTLREL,BSOS,Asian,Hispanic No,US Citizen,Resident
294,2022,Spring,GVPT273,101,,,,Female,21.0,Undergraduate,GVPT INTLREL,BSOS,Black or African American,Hispanic No,US Citizen,Resident
295,2022,Spring,GVPT457,101,,,,Female,21.0,Undergraduate,GOVT & POLIT,BSOS,Black or African American,Hispanic No,US Citizen,Resident
296,2022,Spring,GVPT457,101,,,,Male,21.0,Undergraduate,GVPT INTLREL,BSOS,Black or African American,Hispanic No,US Citizen,Resident
297,2022,Spring,GVPT457,101,,,,Female,21.0,Undergraduate,ANTHROPOLOGY,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
298,2022,Spring,GVPT457,101,,,,Male,21.0,Undergraduate,GVPT INTLREL,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
299,2022,Spring,GVPT457,101,,,,Female,21.0,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,US Citizen,Resident
300,2022,Spring,GVPT457,101,,,,Female,21.0,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,US Citizen,Resident
301,2022,Spring,GVPT457,101,,,,Female,21.0,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,US Citizen,Resident
302,2022,Spring,GVPT457,101,,,,Male,22.0,Undergraduate,GVPT INTLREL,BSOS,Asian,Hispanic No,US Citizen,Resident
303,2022,Spring,GVPT457,101,,,,Female,22.0,Undergraduate,GVPT INTLREL,BSOS,Black or African American,Hispanic No,US Citizen,Resident
304,2022,Spring,GVPT457,101,,,,Male,22.0,Undergraduate,GOVT & POLIT,BSOS,Black or African American,Hispanic No,US Citizen,Resident
305,2022,Spring,GVPT457,101,,,,Female,22.0,Undergraduate,GVPT INTLREL,BSOS,Two or More,Hispanic No,US Citizen,Resident
306,2022,Spring,GVPT457,101,,,,Female,22.0,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,US Citizen,Resident
307,2022,Spring,GVPT457,101,,,,Male,22.0,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,US Citizen,Resident
308,2022,Spring,GVPT457,101,,,,Female,24.0,Undergraduate,GVPT INTLREL,BSOS,Unknown,Hispanic No,US Citizen,Resident
309,2022,Spring,GVPT457,101,,,,Female,20.0,Undergraduate,JOURNALISM,JOUR,White,Hispanic No,US Citizen,Non-Resident
310,2022,Spring,GVPT457,101,,,,Female,21.0,Undergraduate,JOURNALISM,JOUR,Two or More,Hispanic No,US Citizen,Non-Resident
311,2022,Spring,GVPT457,101,,,,Female,19.0,Undergraduate,COMM,ARHU,White,Hispanic No,US Citizen,Non-Resident
312,2022,Spring,GVPT457,101,,,,Female,20.0,Undergraduate,COMM,ARHU,White,Hispanic No,US Citizen,Non-Resident
313,2022,Spring,GVPT457,101,,,,Female,20.0,Undergraduate,CRIM-JUSTICE,BSOS,Hispanic,Hispanic Yes,US Citizen,Non-Resident
314,2022,Spring,GVPT457,101,,,,Male,20.0,Undergraduate,ENGR-AEROSP,ENGR,Unknown,Hispanic No,US Citizen,Resident
315,2022,Spring,GVPT457,101,,,,Male,20.0,Undergraduate,JOURNALISM,JOUR,White,Hispanic No,US Citizen,Resident
316,2022,Spring,GVPT457,101,,,,Female,20.0,Undergraduate,LTSC UNDECID,LTSC,White,Hispanic No,US Citizen,Non-Resident
317,2022,Spring,GVPT457,101,,,,Female,20.0,Undergraduate,LTSC UNDECID,LTSC,White,Hispanic No,US Citizen,Resident
318,2022,Spring,GVPT457,101,,,,Male,21.0,Undergraduate,PUB POLICY,PLCY,White,Hispanic No,US Citizen,Non-Resident
319,2022,Spring,GVPT457,101,,,,Male,22.0,Undergraduate,FAMILY SCI,SPHL,White,Hispanic No,Non US citizen,Non-Resident
320,2022,Spring,GVPT457,101,,,,Male,23.0,Undergraduate,ARCH,ARCH,White,Hispanic No,US Citizen,Resident
321,2022,Spring,GVPT457,101,,,,Female,26.0,Graduate,HIST/LIB SER,ARHU,Unknown,Hispanic Unknown,US Citizen,Resident
322,2022,Spring,GVPT457,101,,,,Female,22.0,Undergraduate,IAP,LTSC,White,Hispanic No,US Citizen,Non-Resident
323,2022,Spring,GVPT457,101,,,,Female,21.0,Undergraduate,INFO SCI,INFO,Asian,Hispanic No,Non US citizen,Non-Resident
324,2022,Spring,HESI315,101,,,,Male,21.0,Undergraduate,INFO SCI,INFO,Asian,Hispanic No,Non US citizen,Non-Resident
325,2022,Spring,HESI315,101,,,,Female,21.0,Undergraduate,INFO SCI,INFO,Asian,Hispanic No,US Citizen,Resident
326,2022,Spring,HESI315,101,,,,Female,21.0,Undergraduate,INFO SCI,INFO,Black or African American,Hispanic No,US Citizen,Resident
327,2022,Spring,HESI315,101,,,,Female,21.0,Undergraduate,INFO SCI,INFO,Unknown,Hispanic Unknown,US Citizen,Resident
328,2022,Spring,HESI315,101,,,,Female,22.0,Undergraduate,INFO SCI,INFO,Black or African American,Hispanic No,Non US citizen,Non-Resident
329,2022,Spring,HESI315,101,,,,Male,22.0,Undergraduate,INFO SCI,INFO,White,Hispanic No,US Citizen,Resident
330,2022,Spring,HESI315,101,,,,Female,26.0,Undergraduate,INFO SCI,INFO,Asian,Hispanic No,US Citizen,Resident
331,2022,Spring,HESI315,101,,,,Male,23.0,Undergraduate,KINESIOLOGY,SPHL,Asian,Hispanic No,US Citizen,Resident
332,2022,Spring,HESI315,102,,,,Male,19.0,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,US Citizen,Resident
333,2022,Spring,HIST429G,102,PERS498W,SLLC499I,,Male,21.0,Undergraduate,GVPT INTLREL,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
334,2022,Spring,HIST429G,102,PERS498W,SLLC499I,,Male,22.0,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,US Citizen,Non-Resident
335,2022,Spring,HIST429G,102,PERS498W,SLLC499I,,Male,24.0,Undergraduate,COMPUTER SCI,CMNS,Hispanic,Hispanic Yes,US Citizen,Resident
1,2022,Summer,ENGL391,GC01,,,,Female,21.0,Undergraduate,NFSC DIET,AGNR,White,Hispanic No,US Citizen,Resident
2,2022,Summer,ENGL391,GC01,,,,Male,20.0,Undergraduate,MARKETING,BMGT,White,Hispanic No,US Citizen,Resident
3,2022,Summer,ENGL391,GC01,,,,Female,21.0,Undergraduate,BIO ENGR,ENGR,Asian,Hispanic No,US Citizen,Resident
4,2022,Summer,ENGL391,GC01,,,,Female,21.0,Undergraduate,NEURO MOLEC,CMNS,Asian,Hispanic No,US Citizen,Resident
5,2022,Summer,ENGL391,GC01,,,,Male,19.0,Undergraduate,THEATRE,ARHU,White,Hispanic No,US Citizen,Non-resident
6,2022,Summer,ENGL391,GC01,,,,Male,26.0,Undergraduate,CMSC DATASCI,CMNS,Two or More,Hispanic No,US Citizen,Resident
7,2022,Summer,ENGL391,GC01,,,,Male,31.0,Undergraduate,LINGUISTICS,ARHU,Asian,Hispanic No,US Citizen,Resident
8,2022,Summer,ENGL391,GC01,,,,Male,19.0,Undergraduate,CHEMISTRY,CMNS,White,Hispanic No,US Citizen,Resident
9,2022,Summer,ENGL391,GC01,,,,Male,18.0,Undergraduate,ENGR-AEROSP,ENGR,White,Hispanic No,US Citizen,Resident
10,2022,Summer,ENGL391,GC01,,,,Male,21.0,Undergraduate,ECONOMICS,BSOS,White,Hispanic No,G4,Resident
11,2022,Summer,ENGL391,GC01,,,,Male,23.0,Undergraduate,ART HISTORY,ARHU,Hispanic,Hispanic Yes,US Citizen,Resident
12,2022,Summer,ENGL391,GC01,,,,Female,22.0,Undergraduate,ENGLISH,ARHU,Hispanic,Hispanic Yes,US Citizen,Resident
13,2022,Summer,ENGL391,GC01,,,,Male,22.0,Undergraduate,GEO SCIENCES,BSOS,Black or African American,Hispanic No,US Citizen,Non-resident
14,2022,Summer,ENGL391,GC01,,,,Female,21.0,Undergraduate,ENGLISH,ARHU,White,Hispanic No,US Citizen,Resident
15,2022,Summer,ENGL391,GC01,,,,Female,24.0,Undergraduate,PSYCHOLOGY,BSOS,White,Hispanic No,US Citizen,Non-resident
16,2022,Summer,ENGL391,GC01,,,,Female,19.0,Undergraduate,LTSC,LTSC,Asian,Hispanic No,US Citizen,Resident
17,2022,Summer,ENGL391,GC01,,,,Male,20.0,Undergraduate,LTSC,LTSC,Black or African American,Hispanic No,US Citizen,Resident
18,2022,Summer,ENGL391,GC02,,,,Female,23.0,Undergraduate,ART STUDIO,ARHU,Hispanic,Hispanic Yes,US Citizen,Resident
19,2022,Summer,ENGL391,GC02,,,,Male,19.0,Undergraduate,FINANCE,BMGT,Asian,Hispanic No,US Citizen,Resident
20,2022,Summer,ENGL391,GC02,,,,Female,22.0,Undergraduate,LINGUISTICS,ARHU,Asian,Hispanic No,US Citizen,Resident
21,2022,Summer,ENGL391,GC02,,,,Female,20.0,Undergraduate,ECONOMICS-BS,BSOS,White,Hispanic No,US Citizen,Resident
22,2022,Summer,ENGL391,GC02,,,,Male,20.0,Undergraduate,INFO SCI,INFO,Asian,Hispanic No,US Citizen,Non-resident
23,2022,Summer,ENGL391,GC02,,,,Male,21.0,Undergraduate,MUSIC ED,ARHU,White,Hispanic No,US Citizen,Resident
24,2022,Summer,ENGL391,GC02,,,,Male,23.0,Undergraduate,LTSC,LTSC,White,Hispanic No,US Citizen,Resident
